Object ID,Longitude,Latitude,Distance (Parsecs),Name,Diameter (Parsecs)
13225,182,-1.2,1470,HDE     247176,0
13236,183.6,-1.4,1810,HDE     247754,0
13235,183.6,-0.1,810,HDE     248753,0
13257,186.8,-1.9,3930,HDE     248893,0
13224,182,1.3,1800,HDE     249071,0
13219,180.3,3.1,1510,HDE     249695,0
13253,186.4,-0.4,1090,HDE     249788,0
13209,178.1,4.6,1160,HDE     249845,0
13242,184.9,0.8,1090,HDE     250028,0
13282,190.1,-2.1,970,HDE     250163,0
7212,186.6,0.1,1820,HDE     250241,0
13256,186.6,0.1,820,HDE     250289A,0
7213,186.6,0.1,1820,HDE     250290,0
13229,182.3,3.6,2750,HDE     251117,0
13260,187,1,3080,HDE     251204,0
7215,187.4,0.9,1510,HDE     251311,0
13251,186.2,1.9,1780,HDE     251670,0
13287,191,-0.8,1080,HDE     251726,0
13259,187,1.7,2200,HDE     251847,0
13304,195.6,-2.9,1410,HDE     252248,0
7226,188.5,1.2,1510,HDE     252321,0
13258,187,2,1960,HDE     252321,0
7246,189.8,0.4,1510,HDE     252325,0
13280,189.9,0.6,3210,HDE     252535,0
13305,195.7,-2.5,1420,HDE     252680,0
13311,196.5,-3,3090,HDE     252682,0
13313,196.6,-2.8,3280,HDE     252956,0
7251,190.6,0.7,1510,HDE     253049,0
7237,189.1,1.7,1510,HDE     253180,0
7252,190.7,0.8,1510,HDE     253214,0
7223,188.2,2.2,1510,HDE     253236,0
13294,192.5,-0.1,2580,HDE     253247,0
13295,192.6,-0.1,2450,HDE     253327,0
7231,188.7,2.3,1510,HDE     253591,0
13298,194,-0.5,1680,HDE     253659,0
7216,187.6,3.5,1510,HDE     254042,0
13277,189.3,2.8,1550,HDE     254346,0
7239,189.2,3.1,1510,HDE     254577,0
13269,188.3,3.7,1100,HDE     254699,0
7235,189.1,3.4,1510,HDE     254755,0
7230,188.7,3.9,1510,HDE     255055,0
7221,188.2,4.2,1510,HDE     255091,0
7243,189.6,3.4,1510,HDE     255093AB,0
7229,188.7,3.9,1510,HDE     255134,0
7222,188.2,4.2,1510,HDE     255168,0
7241,189.4,4.3,1510,HDE     256035,0
7247,189.9,4.3,1510,HDE     256276,0
13331,202.4,-2.3,1970,HDE     256577,0
13323,200.3,0.2,3770,HDE     257971,0
7303,206.4,-2.1,1510,HDE     259012A,0
7299,206.3,-2.1,1510,HDE     259105A,0
7294,206.2,-1.9,1510,HDE     259172,0
7277,203.5,-0.2,1510,HDE     259597,0
13244,185,10.3,1510,HDE     260611,0
13347,208.2,-1.3,1250,HDE     261021,0
7278,203.6,2,1510,HDE     262042,0
13777,276.2,2.1,1780,HDE     297624,0
13754,272.7,-3.3,1190,HDE     298298,0
13752,272.6,-0.5,1510,HDE     298335,0
13757,273.2,-0.8,1340,HDE     298365,0
13758,273.2,-0.8,1850,HDE     298369,0
13766,274.3,-1.9,2060,HDE     298387,0
13771,274.6,-1.8,3120,HDE     298420,0
13772,274.9,-1.6,1670,HDE     298448,0
13780,276.6,1.1,290,HDE     298658,0
13787,277.2,-1.2,2750,HDE     300167,0
13827,282.5,-0.8,1650,HDE     300584,0
13910,286.8,2.4,3420,HDE     301085,0
13782,276.6,-6.4,3730,HDE     302105,0
13867,284.6,-2,1340,HDE     302724,0
13875,285.1,-1.2,6460,HDE     302797,0
7577,284.7,0,2510,HDE     302838,0
7567,284.6,0.1,2510,HDE     302840,0
7585,285.4,-1.1,2510,HDE     302897,0
7596,285.8,0.3,2510,HDE     303056,0
7600,285.9,0.8,2510,HDE     303143,0
13900,286.4,0.2,5750,HDE     303167,0
7618,286.4,0,2510,HDE     303173,0
7619,286.4,0,2510,HDE     303175,0
7631,286.9,-0.9,2510,HDE     303216,0
7657,287.2,-0.8,2510,HDE     303225,0
7624,286.8,0.8,2510,HDE     303250,0
7625,286.8,0.8,2510,HDE     303251,0
7639,287,0,3800,HDE     303304,0
7684,287.6,-0.6,2630,HDE     303308,0
7713,288.1,0.4,2510,HDE     303492,0
13952,288.4,-0.1,4790,HDE     303508,0
13995,289.9,0.8,4550,HDE     303758,0
13967,289,2.5,2880,HDE     303776,0
13876,285.1,-3.6,4210,HDE     305019,0
13879,285.3,-3.1,4850,HDE     305095,0
13882,285.5,-2,1610,HDE     305138,0
7593,285.7,-2.4,2510,HDE     305154,0
7612,286.2,-1.9,2510,HDE     305218,0
7613,286.2,-2.1,2510,HDE     305234,0
13901,286.4,-2,1380,HDE     305296,0
7622,286.6,-2,2510,HDE     305301,0
13921,287.2,-2.9,3580,HDE     305330,0
7626,286.8,-1.6,2510,HDE     305371,0
13920,287.2,-1.1,4450,HDE     305443,0
14485,328.1,-8.8,3600,HDE     305479,0
7681,287.5,-1.8,2510,HDE     305479,0
14525,331.1,-12.8,6000,HDE     305520,0
7694,287.7,-0.9,2510,HDE     305523,0
7649,287,-1,2510,HDE     305534,0
7650,287,-1,2510,HDE     305536,0
7705,287.9,-0.7,2510,HDE     305539,0
7715,288.2,-1.3,2510,HDE     305560,0
13945,288.2,-0.6,1740,HDE     305602,0
13961,288.7,-1.2,4630,HDE     305627,0
13954,288.5,-1.3,5650,HDE     305633,0
13953,288.4,-1.3,1730,HDE     305635,0
13981,289.3,-0.2,4490,HDE     305757,0
7725,289.4,-0.5,2190,HDE     305771,0
13993,289.8,-1.7,2310,HDE     305827,0
13989,289.6,0.2,4430,HDE     305845,0
14005,290.3,-1.6,4060,HDE     305921,0
7740,290,0.5,2190,HDE     305936,0
7735,289.8,0.1,2190,HDE     305947,0
14009,290.5,-1.1,2040,HDE     306016,0
14204,300.3,2.8,2690,HDE     306055,0
14019,290.7,-0.3,1200,HDE     306085,0
7776,291.1,-0.4,2190,HDE     306097,0
7769,290.9,-0.6,2190,HDE     306111,0
14017,290.7,0.5,1110,HDE     306145,0
7775,291.1,-0.3,2190,HDE     306157,0
14033,291.1,0,3720,HDE     306171,0
14039,291.4,-0.4,2020,HDE     306196,0
7787,291.4,-0.6,3160,HDE     306205,0
14040,291.5,-0.7,2740,HDE     306209,0
7779,291.2,1.1,2190,HDE     306234,0
14043,291.7,0.2,4590,HDE     306280,0
14049,291.9,-0.1,2440,HDE     306294,0
14050,291.9,-0.3,2780,HDE     306299,0
14062,292.3,0,3390,HDE     306387,0
14066,292.5,0.9,2440,HDE     306485,0
14071,292.7,1.2,3400,HDE     306493,0
14079,293.2,1.9,3600,HDE     306671,0
7808,294.1,0,1910,HDE     306791,0
14090,294.1,0,1530,HDE     306794,0
14095,294.4,1.7,3600,HDE     306962,0
14100,294.6,1,3180,HDE     306989,0
14111,295.5,3.5,2430,HDE     307350,0
13916,286.9,-4.2,2330,HDE     307718,0
13937,287.9,-3.7,2240,HDE     307771,0
13938,287.9,-4.5,1980,HDE     307781,0
13962,288.7,-3.8,3340,HDE     307910,0
14021,290.7,-4.1,2040,HDE     308096,0
13999,290.1,-1.9,2620,HDE     308104,0
14006,290.3,-2.1,4940,HDE     308113,0
14011,290.5,-1.9,3550,HDE     308162,0
14065,292.4,-1.1,2430,HDE     308395,0
7845,294.9,-1.5,2510,HDE     308807,0
7846,294.9,-1.6,2510,HDE     308810,0
7826,294.7,-1.6,2510,HDE     308815,0
7827,294.7,-1.6,2510,HDE     308816,0
7840,294.8,-1.6,2510,HDE     308817,0
7855,295,-1.7,2510,HDE     308825,0
7848,294.9,-1.7,2510,HDE     308826,0
7853,295,-1.7,2510,HDE     308830,0
7854,295,-1.7,2510,HDE     308832,0
7859,295.1,-1.7,2510,HDE     308833,0
